310,1
209,2
319,2
309,3
250,4
204,5
262,5
264,5
197,6
198,6
204,6
249,6
262,6
264,6
266,6
184,7
187,7
188,7
190,7
193,7
194,7
195,7
202,7
203,7
252,7
259,7
183,8
184,8
186,8
187,8
188,8
193,8
194,8
195,8
198,8
201,8
202,8
259,8
209,13
319,13
309,15
186,16
195,16
199,16
200,16
204,16
249,16
262,16
43,22
44,22
46,22
47,22
120,23
104,25
115,25
104,26
121,26
116,27
119,28
245,41
95,42
246,42
272,42
273,42
274,42
275,42
278,42
279,42
95,43
279,43
95,46
95,47
279,47
268,50
272,95
273,95
274,95
275,95
278,95
279,95
270,96
276,96
277,96
269,103
270,103
271,103
272,103
273,103
201,171
310,178
310,181
310,182
201,183
202,184
259,186
262,186
259,187
259,188
252,190
253,190
259,190
260,190
261,190
253,191
261,191
253,193
259,193
262,193
252,194
259,194
262,194
249,195
252,195
253,195
259,195
249,197
249,198
259,198
262,198
249,199
252,199
253,199
259,199
261,199
249,200
252,200
253,200
259,200
260,200
261,200
252,203
253,203
259,203
260,203
261,203
249,204
262,204
264,204
275,245
279,245
267,247
266,248
