19,1
65,1
155,1
158,1
160,1
161,1
169,1
170,1
171,1
172,1
173,1
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
201,1
207,1
208,1
209,1
210,1
211,1
251,1
309,1
310,1
312,1
318,1
319,1
65,2
105,2
155,2
174,2
175,2
176,2
178,2
179,2
180,2
181,2
182,2
207,2
208,2
209,2
210,2
211,2
238,2
251,2
309,2
310,2
312,2
318,2
319,2
65,3
66,3
155,3
170,3
171,3
172,3
173,3
174,3
175,3
176,3
178,3
179,3
180,3
181,3
182,3
183,3
184,3
185,3
201,3
206,3
207,3
208,3
209,3
238,3
250,3
251,3
309,3
310,3
318,3
319,3
50,4
62,4
66,4
169,4
170,4
171,4
172,4
173,4
174,4
175,4
178,4
179,4
180,4
181,4
182,4
183,4
184,4
185,4
186,4
187,4
188,4
190,4
193,4
194,4
195,4
196,4
197,4
198,4
199,4
200,4
201,4
202,4
204,4
205,4
206,4
207,4
208,4
238,4
239,4
249,4
250,4
251,4
259,4
262,4
264,4
267,4
268,4
309,4
310,4
49,5
50,5
62,5
156,5
169,5
170,5
171,5
172,5
173,5
174,5
183,5
184,5
185,5
186,5
187,5
188,5
189,5
190,5
191,5
192,5
193,5
194,5
195,5
196,5
197,5
198,5
199,5
200,5
201,5
202,5
203,5
204,5
205,5
206,5
208,5
239,5
247,5
248,5
249,5
250,5
252,5
253,5
254,5
255,5
256,5
257,5
258,5
259,5
260,5
261,5
262,5
263,5
264,5
265,5
266,5
267,5
268,5
282,5
49,6
62,6
156,6
169,6
170,6
171,6
172,6
173,6
174,6
183,6
184,6
185,6
186,6
187,6
188,6
189,6
190,6
191,6
192,6
193,6
194,6
195,6
196,6
197,6
198,6
199,6
200,6
201,6
202,6
203,6
204,6
205,6
206,6
239,6
247,6
248,6
249,6
250,6
252,6
253,6
254,6
255,6
256,6
257,6
258,6
259,6
260,6
261,6
262,6
263,6
264,6
265,6
266,6
267,6
268,6
156,7
159,7
161,7
169,7
170,7
171,7
172,7
173,7
174,7
177,7
178,7
179,7
183,7
184,7
185,7
186,7
187,7
188,7
189,7
190,7
191,7
192,7
193,7
194,7
195,7
196,7
197,7
198,7
199,7
200,7
201,7
202,7
203,7
204,7
205,7
206,7
248,7
249,7
252,7
253,7
254,7
255,7
256,7
257,7
258,7
259,7
260,7
261,7
262,7
263,7
264,7
265,7
266,7
62,8
156,8
159,8
161,8
169,8
170,8
171,8
172,8
173,8
174,8
177,8
178,8
179,8
180,8
181,8
183,8
184,8
185,8
186,8
187,8
188,8
189,8
190,8
191,8
192,8
193,8
194,8
195,8
196,8
197,8
198,8
199,8
200,8
201,8
202,8
203,8
204,8
205,8
206,8
248,8
249,8
250,8
251,8
252,8
253,8
254,8
255,8
256,8
257,8
258,8
259,8
260,8
261,8
262,8
263,8
264,8
265,8
266,8
267,8
309,8
45,9
50,9
62,9
66,9
156,9
169,9
170,9
171,9
172,9
173,9
174,9
175,9
178,9
179,9
180,9
183,9
184,9
185,9
186,9
187,9
188,9
189,9
190,9
193,9
194,9
195,9
196,9
197,9
198,9
199,9
200,9
201,9
202,9
203,9
204,9
205,9
206,9
207,9
208,9
238,9
239,9
248,9
249,9
250,9
251,9
252,9
253,9
259,9
260,9
262,9
263,9
264,9
265,9
266,9
267,9
268,9
282,9
309,9
65,10
148,10
149,10
154,10
155,10
157,10
158,10
160,10
161,10
175,10
178,10
179,10
180,10
181,10
182,10
209,10
210,10
211,10
251,10
309,10
310,10
312,10
318,10
319,10
106,11
111,11
138,11
139,11
142,11
143,11
148,11
149,11
151,11
152,11
153,11
210,11
311,11
312,11
313,11
314,11
315,11
316,11
317,11
65,12
148,12
149,12
155,12
160,12
175,12
178,12
179,12
180,12
181,12
182,12
209,12
210,12
211,12
238,12
251,12
309,12
310,12
312,12
318,12
319,12
65,13
155,13
171,13
174,13
175,13
176,13
178,13
179,13
180,13
181,13
182,13
209,13
210,13
211,13
238,13
251,13
309,13
310,13
312,13
318,13
319,13
39,14
65,14
66,14
105,14
155,14
174,14
175,14
176,14
178,14
179,14
180,14
181,14
182,14
207,14
208,14
209,14
238,14
250,14
251,14
309,14
310,14
318,14
319,14
65,15
66,15
155,15
169,15
170,15
171,15
172,15
173,15
174,15
175,15
176,15
178,15
179,15
180,15
181,15
182,15
183,15
184,15
185,15
201,15
206,15
207,15
208,15
209,15
238,15
250,15
251,15
309,15
310,15
318,15
319,15
62,16
156,16
169,16
170,16
171,16
172,16
173,16
174,16
183,16
184,16
185,16
186,16
187,16
188,16
189,16
190,16
191,16
192,16
193,16
194,16
195,16
196,16
197,16
198,16
199,16
200,16
201,16
202,16
203,16
204,16
205,16
206,16
239,16
247,16
248,16
249,16
252,16
253,16
254,16
255,16
256,16
257,16
