128,1
132,1
134,1
20,2
21,2
22,2
23,2
24,2
25,2
128,3
132,3
134,3
22,4
132,4
128,5
132,5
134,5
128,6
132,6
25,7
28,7
29,7
30,7
33,7
36,8
132,8
132,9
36,10
132,10
36,11
30,12
33,12
236,12
31,13
32,14
33,15
236,20
238,21
236,22
238,22
236,23
238,23
236,24
238,24
236,25
238,25
236,28
236,29
238,29
236,33
238,33
140,39
101,41
179,41
180,41
183,41
151,63
194,63
195,63
196,63
197,63
198,63
199,63
200,63
201,63
202,63
203,63
204,63
208,63
213,63
214,63
215,63
216,63
217,63
218,63
219,63
220,63
148,64
149,64
151,64
194,64
195,64
196,64
197,64
198,64
199,64
200,64
201,64
202,64
203,64
204,64
208,64
213,64
214,64
215,64
216,64
217,64
218,64
219,64
220,64
155,65
206,65
212,65
153,66
154,66
155,66
206,66
212,66
153,67
154,67
155,67
212,67
159,74
161,78
164,80
163,81
164,83
164,84
168,85
168,86
172,89
174,92
175,93
176,94
177,94
192,94
222,94
176,95
177,95
178,95
192,95
176,96
177,96
178,96
192,96
177,97
178,97
185,97
177,99
222,99
177,100
185,100
189,100
180,101
189,101
190,102
191,102
192,103
222,103
192,105
222,107
190,108
222,108
192,109
222,109
233,111
230,112
230,113
229,114
227,115
229,115
229,116
239,119
240,119
241,119
248,130
251,130
241,131
248,131
248,133
251,133
194,143
209,143
219,143
220,143
221,143
194,144
209,144
219,144
220,144
221,144
194,145
209,145
210,145
220,145
221,145
221,146
209,147
220,147
221,147
194,148
204,148
209,148
219,148
220,148
221,148
194,149
204,149
209,149
210,149
220,149
221,149
194,150
209,150
219,150
220,150
221,150
194,151
195,151
197,151
199,151
200,151
201,151
202,151
203,151
204,151
208,151
213,151
214,151
215,151
216,151
217,151
218,151
219,151
220,151
221,151
206,155
212,155
213,194
214,194
215,194
216,194
217,194
218,194
219,194
220,194
221,194
213,195
214,195
215,195
216,195
217,195
218,195
219,195
214,196
215,196
216,196
217,196
218,196
215,197
216,197
217,197
218,197
219,197
220,197
216,198
217,198
218,198
217,199
218,199
219,199
220,199
218,200
219,200
220,200
219,201
