19,1571936041696808291.png,1,1571936038680440642.png,0.15892924,-0.012747139,-0.0017778135,0.0001487881,-0.0012068795,1.7952867,1.2136155,0.52162814,0.022533774,0.017459214,0.022033632,47.748283
20,1571936041846841906.png,1,1571936038680440642.png,0.15891232,-0.012748316,-0.0017755635,0.00013134256,-0.0012345435,1.7954464,1.2135812,0.5216278,0.022533417,0.01745385,0.022027552,47.75262
248,1571936080213637675.png,1,1571936038680440642.png,0.15881038,-0.012788154,-0.0016424626,8.2701445e-05,-0.0012372108,1.7962217,1.2133155,0.5215287,0.02251625,0.017430604,0.022002876,47.767162
250,1571936080547056793.png,1,1571936038680440642.png,0.15889584,-0.012750417,-0.0017703294,-0.031496126,0.012569027,1.2025715,1.2134761,0.52158594,0.022527516,0.23183566,0.1162523,29.886791
254,1571936081213888736.png,1,1571936038680440642.png,0.15883562,-0.012778543,-0.0016766645,8.022785e-05,-0.001253021,1.7962095,1.2133119,0.52151656,0.022515714,0.01742953,0.022000909,47.76802
255,1571936081380845438.png,1,1571936038680440642.png,0.15884139,-0.012776256,-0.0016844354,8.171797e-05,-0.0012543323,1.7961813,1.2133209,0.5215189,0.02251625,0.017430067,0.022001624,47.7676
257,1571936081747808669.png,1,1571936038680440642.png,0.15883356,-0.012779161,-0.001675111,-0.031484175,0.012604343,1.2028048,1.2132998,0.5215119,0.022514999,0.23174608,0.116208136,29.891298
258,1571936081914972202.png,1,1571936038680440642.png,0.15883529,-0.012779042,-0.0016755245,7.7188015e-05,-0.0012558373,1.7962497,1.2132957,0.5215078,0.022514462,0.017427921,0.0219993,47.768936
259,1571936082080511265.png,1,1571936038680440642.png,0.18943986,-0.06592107,0.006836325,-0.031470556,0.012620794,1.202873,1.9786782,1.0692437,0.059654295,0.2317205,0.11619794,29.892557
260,1571936082247008750.png,1,1571936038680440642.png,0.15879716,-0.012797177,-0.0016151152,-0.03146701,0.012628602,1.2029166,1.2131989,0.52146757,0.022507489,0.23170388,0.11619043,29.893387
261,1571936082415714901.png,1,1571936038680440642.png,0.15878665,-0.012801439,-0.0016007542,-0.03146342,0.0126340855,1.2029395,1.2131817,0.5214624,0.022506416,0.23169565,0.116187215,29.893803
262,1571936082585376511.png,1,1571936038680440642.png,0.15880483,-0.012792498,-0.001630672,0.25922626,0.25928873,0.27762046,1.2132285,0.5214826,0.022509813,0.018880427,0.017266631,20.011852
263,1571936082746892147.png,1,1571936038680440642.png,0.15880428,-0.012793921,-0.0016254901,6.785244e-05,-0.0012434842,1.7964491,1.2132193,0.5214756,0.02250892,0.017422378,0.021993756,47.771877
20,1571936041846841906.png,2,1571936038846953242.png,0.15891147,-0.012748383,-0.0017753884,-0.03143849,0.012579398,1.202318,1.2135808,0.5216285,0.022533417,0.23194242,0.11632544,29.88133
248,1571936080213637675.png,2,1571936038846953242.png,0.15878846,-0.012797713,-0.0016099669,7.6800585e-05,-0.0012300359,1.7963425,1.2132733,0.5215137,0.02251339,0.017427385,0.021999657,47.768925
249,1571936080380573885.png,2,1571936038846953242.png,0.1588436,-0.0127728805,-0.0016949184,0.022314996,0.87860644,-0.22534327,1.2133677,0.5215473,0.022520185,0.060559273,0.080414414,35.06491
250,1571936080547056793.png,2,1571936038846953242.png,0.15887986,-0.012757421,-0.001746685,9.9405646e-05,-0.00126296,1.7958585,1.213445,0.5215747,0.02252537,0.017439902,0.022011638,47.762173
251,1571936080713908394.png,2,1571936038846953242.png,0.18962538,-0.066040725,0.006917134,0.00010174513,-0.0012763115,1.7957664,1.9787276,1.0694028,0.059709013,0.017442226,0.022013605,47.76121
253,1571936081047503078.png,2,1571936038846953242.png,0.15882547,-0.012780353,-0.0016702495,7.9039484e-05,-0.0012550103,1.7962133,1.2133219,0.5215298,0.022517145,0.017429888,0.022001445,47.768066
254,1571936081213888736.png,2,1571936038846953242.png,0.15882532,-0.012782559,-0.0016628548,7.800013e-05,-0.0012504803,1.796255,1.213298,0.52151334,0.02251482,0.017428279,0.021999836,47.76866
255,1571936081380845438.png,2,1571936038846953242.png,0.1588306,-0.012780294,-0.0016705848,7.9251826e-05,-0.0012521269,1.7962266,1.2133076,0.52151674,0.022515535,0.017429173,0.02200073,47.76825
256,1571936081547145866.png,2,1571936038846953242.png,0.15883271,-0.012778476,-0.0016768842,7.902086e-05,-0.0012565302,1.7962122,1.2133166,0.52152264,0.02251643,0.01742953,0.022000909,47.768204
257,1571936081747808669.png,2,1571936038846953242.png,0.15883316,-0.012778766,-0.0016763217,7.693842e-05,-0.0012581768,1.7962403,1.213304,0.52151513,0.022515535,0.017428458,0.021999836,47.76882
258,1571936081914972202.png,2,1571936038846953242.png,0.15883909,-0.012776904,-0.0016827888,7.8246e-05,-0.001258445,1.7962217,1.2133076,0.5215137,0.022515535,0.017428815,0.022000015,47.76856
259,1571936082080511265.png,2,1571936038846953242.png,0.15881267,-0.01278913,-0.0016414456,7.074699e-05,-0.0012482898,1.7963831,1.2132475,0.52148974,0.022511244,0.017424345,0.021995723,47.770927
260,1571936082247008750.png,2,1571936038846953242.png,0.1588015,-0.012794316,-0.0016245812,6.6168606e-05,-0.001246375,1.7964637,1.2132182,0.52147794,0.022509098,0.01742202,0.021993399,47.772243
261,1571936082415714901.png,2,1571936038846953242.png,0.15879951,-0.012794532,-0.0016237281,6.603077e-05,-0.0012470307,1.7964596,1.2132225,0.5214817,0.022509634,0.017422378,0.021993756,47.772163
262,1571936082585376511.png,2,1571936038846953242.png,0.15881528,-0.012786888,-0.0016494214,7.0653856e-05,-0.0012535276,1.7963587,1.2132608,0.52149814,0.022512496,0.01742506,0.021996439,47.770714
263,1571936082746892147.png,2,1571936038846953242.png,0.15881173,-0.012789547,-0.0016401231,7.015467e-05,-0.0012486847,1.7963902,1.213245,0.52148885,0.022511065,0.017424166,0.021995544,47.771053
264,1571936082913658355.png,2,1571936038846953242.png,0.15882836,-0.012783937,-0.0016591034,7.3272735e-05,-0.0012509869,1.7963375,1.2132558,0.5214858,0.022511244,0.01742524,0.02199626,47.770348
185,1571936069580487798.png,3,1571936039031112508.png,0.15879956,-0.012797967,-0.0016095683,7.746741e-05,-0.0012219073,1.7963814,1.2132368,0.5214817,0.022509277,0.017425418,0.021997511,47.769478
248,1571936080213637675.png,3,1571936039031112508.png,0.15880397,-0.012790963,-0.0016326688,8.1356615e-05,-0.0012345584,1.7962546,1.2133038,0.5215244,0.022515357,0.01742971,0.022001982,47.7676
250,1571936080547056793.png,3,1571936039031112508.png,0.15888795,-0.012754492,-0.0017563149,0.000102285296,-0.0012628259,1.7958167,1.2134567,0.521577,0.022525907,0.017440975,0.02201271,47.761456
254,1571936081213888736.png,3,1571936039031112508.png,0.15884191,-0.012775354,-0.0016870468,8.2954764e-05,-0.001254906,1.7961594,1.2133312,0.5215253,0.022517145,0.017430961,0.022002518,47.76722
255,1571936081380845438.png,3,1571936039031112508.png,0.15884124,-0.012776263,-0.0016837872,8.264929e-05,-0.0012530508,1.7961739,1.2133234,0.52152014,0.02251643,0.017430425,0.022001982,47.767403
257,1571936081747808669.png,3,1571936039031112508.png,0.15885496,-0.0127692595,-0.0017083853,8.292496e-05,-0.0012650536,1.7961196,1.2133466,0.5215305,0.022518396,0.017431676,0.022002876,47.76706
258,1571936081914972202.png,3,1571936039031112508.png,0.15885907,-0.012768075,-0.0017122074,8.396804e-05,-0.0012645992,1.7961074,1.213348,0.52152854,0.022518396,0.017431855,0.022003055,47.766865
259,1571936082080511265.png,3,1571936039031112508.png,0.15884067,-0.012776844,-0.0016827814,7.8476965e-05,-0.0012571784,1.7962247,1.2133037,0.5215101,0.022514999,0.017428637,0.021999836,47.768585
260,1571936082247008750.png,3,1571936039031112508.png,0.15882687,-0.01278314,-0.00166208,7.304549e-05,-0.0012546452,1.7963222,1.213268,0.521496,0.022512496,0.017425776,0.021996975,47.77017
262,1571936082585376511.png,3,1571936039031112508.png,0.15884256,-0.012774974,-0.0016896061,7.76276e-05,-0.001262811,1.7962135,1.2133117,0.521516,0.022515893,0.017428815,0.022000015,47.76864
263,1571936082746892147.png,3,1571936039031112508.png,0.15883827,-0.012778267,-0.0016783297,7.726252e-05,-0.0012564557,1.7962477,1.213294,0.5215053,0.022514284,0.017427921,0.02199912,47.76896
264,1571936082913658355.png,3,1571936039031112508.png,-0.09078675,-0.022178143,-0.1749633,8.045882e-05,-0.0012571933,1.7962012,0.98797417,0.5004049,0.3237505,0.017428637,0.021999836,47.768284
248,1571936080213637675.png,4,1571936039180716505.png,0.15882845,-0.012780018,-0.001669918,8.723885e-05,-0.0012439014,1.7961226,1.2133516,0.52154213,0.022518754,0.017433107,0.0220052,47.765766
