168,5
168,6
166,7
167,7
168,7
166,8
167,8
168,8
166,9
168,9
169,9
166,10
168,10
169,10
166,11
168,11
169,11
30,12
31,12
170,12
31,13
170,15
170,16
170,17
197,17
170,18
170,22
209,32
210,32
207,33
208,33
209,33
210,33
211,33
204,34
205,34
164,37
188,37
126,38
225,38
126,39
225,39
126,40
225,40
126,41
225,41
126,42
225,42
116,43
126,43
225,43
116,44
119,44
124,44
126,44
225,44
125,45
126,45
127,45
128,45
129,45
141,45
142,45
143,45
144,45
145,45
146,45
147,45
148,45
156,45
157,45
158,45
159,45
160,45
163,45
172,45
174,45
175,45
176,45
177,45
178,45
179,45
180,45
181,45
182,45
183,45
184,45
185,45
186,45
187,45
225,45
226,45
127,46
128,46
129,46
131,46
132,46
133,46
137,46
138,46
139,46
140,46
141,46
142,46
143,46
144,46
145,46
146,46
147,46
148,46
149,46
150,46
151,46
156,46
157,46
158,46
159,46
160,46
161,46
162,46
172,46
174,46
175,46
176,46
177,46
178,46
179,46
180,46
181,46
182,46
183,46
184,46
185,46
186,46
226,46
125,47
126,47
127,47
128,47
129,47
141,47
142,47
143,47
144,47
145,47
146,47
147,47
148,47
156,47
157,47
158,47
159,47
160,47
163,47
172,47
174,47
175,47
176,47
177,47
178,47
179,47
180,47
181,47
182,47
183,47
184,47
185,47
186,47
187,47
225,47
226,47
128,48
129,48
130,48
131,48
132,48
133,48
134,48
135,48
136,48
137,48
138,48
139,48
140,48
141,48
142,48
145,48
146,48
147,48
148,48
149,48
150,48
151,48
152,48
153,48
154,48
155,48
156,48
157,48
161,48
176,48
226,48
130,49
131,49
133,49
134,49
135,49
136,49
137,49
138,49
140,49
149,49
151,49
152,49
153,49
154,49
155,49
227,49
227,50
228,51
228,52
229,52
229,53
230,53
231,53
236,53
72,54
229,54
237,54
238,54
239,54
240,54
241,54
237,55
238,55
229,56
237,56
241,56
230,57
231,57
232,57
233,57
234,57
235,57
236,57
230,58
231,58
232,58
233,58
234,58
235,58
236,58
230,59
231,59
232,59
233,59
234,59
235,59
236,59
240,59
242,59
